subject_id,site,scan_label,t1_path,size_bytes
Trinity_50245,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50245/scans/anat/resources/NIfTI/files/mprage.nii.gz,4810809
Trinity_50246,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50246/scans/anat/resources/NIfTI/files/mprage.nii.gz,5472845
Trinity_50247,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50247/scans/anat/resources/NIfTI/files/mprage.nii.gz,5567459
Trinity_50248,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50248/scans/anat/resources/NIfTI/files/mprage.nii.gz,4714762
Trinity_50249,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50249/scans/anat/resources/NIfTI/files/mprage.nii.gz,5282011
Trinity_50250,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50250/scans/anat/resources/NIfTI/files/mprage.nii.gz,4840743
Trinity_50251,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50251/scans/anat/resources/NIfTI/files/mprage.nii.gz,5012787
Trinity_50252,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50252/scans/anat/resources/NIfTI/files/mprage.nii.gz,5267067
Trinity_50253,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50253/scans/anat/resources/NIfTI/files/mprage.nii.gz,5098334
Trinity_50254,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50254/scans/anat/resources/NIfTI/files/mprage.nii.gz,4643734
Trinity_50255,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50255/scans/anat/resources/NIfTI/files/mprage.nii.gz,5112318
Trinity_50257,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50257/scans/anat/resources/NIfTI/files/mprage.nii.gz,4852248
Trinity_50259,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50259/scans/anat/resources/NIfTI/files/mprage.nii.gz,5032130
Trinity_50260,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50260/scans/anat/resources/NIfTI/files/mprage.nii.gz,4877735
Trinity_50261,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50261/scans/anat/resources/NIfTI/files/mprage.nii.gz,4887092
Trinity_50262,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50262/scans/anat/resources/NIfTI/files/mprage.nii.gz,5077621
Trinity_50263,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50263/scans/anat/resources/NIfTI/files/mprage.nii.gz,5556250
Trinity_50264,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50264/scans/anat/resources/NIfTI/files/mprage.nii.gz,5219956
Trinity_50265,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50265/scans/anat/resources/NIfTI/files/mprage.nii.gz,4867867
Trinity_50266,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50266/scans/anat/resources/NIfTI/files/mprage.nii.gz,4697170
Trinity_50267,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50267/scans/anat/resources/NIfTI/files/mprage.nii.gz,4933074
Trinity_50268,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50268/scans/anat/resources/NIfTI/files/mprage.nii.gz,4904351
Trinity_50269,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50269/scans/anat/resources/NIfTI/files/mprage.nii.gz,4442750
Trinity_50270,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50270/scans/anat/resources/NIfTI/files/mprage.nii.gz,5127786
Trinity_50271,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_50271/scans/anat/resources/NIfTI/files/mprage.nii.gz,4722455
Trinity_51132,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51132/scans/anat/resources/NIfTI/files/mprage.nii.gz,5316509
Trinity_51133,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51133/scans/anat/resources/NIfTI/files/mprage.nii.gz,5316242
Trinity_51134,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51134/scans/anat/resources/NIfTI/files/mprage.nii.gz,4505809
Trinity_51135,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51135/scans/anat/resources/NIfTI/files/mprage.nii.gz,4491254
Trinity_51136,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51136/scans/anat/resources/NIfTI/files/mprage.nii.gz,5140050
Trinity_51137,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51137/scans/anat/resources/NIfTI/files/mprage.nii.gz,5360132
Trinity_51138,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51138/scans/anat/resources/NIfTI/files/mprage.nii.gz,4843996
Trinity_51139,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51139/scans/anat/resources/NIfTI/files/mprage.nii.gz,4854528
Trinity_51140,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51140/scans/anat/resources/NIfTI/files/mprage.nii.gz,5106705
Trinity_51141,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51141/scans/anat/resources/NIfTI/files/mprage.nii.gz,5396983
Trinity_51142,Trinity,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/Trinity_51142/scans/anat/resources/NIfTI/files/mprage.nii.gz,4887750
UCLA_51201,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51201/scans/anat/resources/NIfTI/files/mprage.nii.gz,5504106
UCLA_51202,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51202/scans/anat/resources/NIfTI/files/mprage.nii.gz,5329540
UCLA_51203,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51203/scans/anat/resources/NIfTI/files/mprage.nii.gz,4996995
UCLA_51204,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51204/scans/anat/resources/NIfTI/files/mprage.nii.gz,4563785
UCLA_51205,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51205/scans/anat/resources/NIfTI/files/mprage.nii.gz,5515154
UCLA_51206,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51206/scans/anat/resources/NIfTI/files/mprage.nii.gz,6143040
UCLA_51207,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51207/scans/anat/resources/NIfTI/files/mprage.nii.gz,4773098
UCLA_51208,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51208/scans/anat/resources/NIfTI/files/mprage.nii.gz,4471342
UCLA_51209,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51209/scans/anat/resources/NIfTI/files/mprage.nii.gz,5412211
UCLA_51210,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51210/scans/anat/resources/NIfTI/files/mprage.nii.gz,5309653
UCLA_51211,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51211/scans/anat/resources/NIfTI/files/mprage.nii.gz,5342575
UCLA_51212,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51212/scans/anat/resources/NIfTI/files/mprage.nii.gz,6192326
UCLA_51213,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51213/scans/anat/resources/NIfTI/files/mprage.nii.gz,6025175
UCLA_51214,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51214/scans/anat/resources/NIfTI/files/mprage.nii.gz,5250105
UCLA_51215,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51215/scans/anat/resources/NIfTI/files/mprage.nii.gz,5484648
UCLA_51216,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51216/scans/anat/resources/NIfTI/files/mprage.nii.gz,4962120
UCLA_51217,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51217/scans/anat/resources/NIfTI/files/mprage.nii.gz,5116420
UCLA_51218,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51218/scans/anat/resources/NIfTI/files/mprage.nii.gz,5062631
UCLA_51219,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51219/scans/anat/resources/NIfTI/files/mprage.nii.gz,5172785
UCLA_51220,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51220/scans/anat/resources/NIfTI/files/mprage.nii.gz,4814068
UCLA_51221,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51221/scans/anat/resources/NIfTI/files/mprage.nii.gz,5711718
UCLA_51222,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51222/scans/anat/resources/NIfTI/files/mprage.nii.gz,5624008
UCLA_51223,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51223/scans/anat/resources/NIfTI/files/mprage.nii.gz,5076296
UCLA_51224,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51224/scans/anat/resources/NIfTI/files/mprage.nii.gz,5424676
UCLA_51225,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51225/scans/anat/resources/NIfTI/files/mprage.nii.gz,4764566
UCLA_51226,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51226/scans/anat/resources/NIfTI/files/mprage.nii.gz,4755448
UCLA_51227,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51227/scans/anat/resources/NIfTI/files/mprage.nii.gz,5837885
UCLA_51228,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51228/scans/anat/resources/NIfTI/files/mprage.nii.gz,5157833
UCLA_51229,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51229/scans/anat/resources/NIfTI/files/mprage.nii.gz,5434627
UCLA_51230,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51230/scans/anat/resources/NIfTI/files/mprage.nii.gz,4859305
UCLA_51231,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51231/scans/anat/resources/NIfTI/files/mprage.nii.gz,5381809
UCLA_51232,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51232/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,739701
UCLA_51233,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51233/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,741703
UCLA_51234,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51234/scans/anat/resources/NIfTI/files/mprage.nii.gz,4980219
UCLA_51235,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51235/scans/anat/resources/NIfTI/files/mprage.nii.gz,5830206
UCLA_51236,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51236/scans/anat/resources/NIfTI/files/mprage.nii.gz,4919455
UCLA_51237,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51237/scans/anat/resources/NIfTI/files/mprage.nii.gz,5304007
UCLA_51238,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51238/scans/anat/resources/NIfTI/files/mprage.nii.gz,5957503
UCLA_51239,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51239/scans/anat/resources/NIfTI/files/mprage.nii.gz,5646820
UCLA_51240,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51240/scans/anat/resources/NIfTI/files/mprage.nii.gz,5428088
UCLA_51241,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51241/scans/anat/resources/NIfTI/files/mprage.nii.gz,4799176
UCLA_51242,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51242/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,720644
UCLA_51243,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51243/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,716954
UCLA_51244,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51244/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,735946
UCLA_51245,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51245/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,725063
UCLA_51246,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51246/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,730388
UCLA_51247,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51247/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,693432
UCLA_51248,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51248/scans/anat/resources/NIfTI/files/mprage.nii.gz,5126441
UCLA_51249,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51249/scans/anat/resources/NIfTI/files/mprage.nii.gz,5538413
UCLA_51250,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51250/scans/anat/resources/NIfTI/files/mprage.nii.gz,5966324
UCLA_51251,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51251/scans/anat/resources/NIfTI/files/mprage.nii.gz,4455260
UCLA_51252,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51252/scans/anat/resources/NIfTI/files/mprage.nii.gz,5558188
UCLA_51253,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51253/scans/anat/resources/NIfTI/files/mprage.nii.gz,5513266
UCLA_51254,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51254/scans/anat/resources/NIfTI/files/mprage.nii.gz,5705848
UCLA_51255,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51255/scans/anat/resources/NIfTI/files/mprage.nii.gz,4701307
UCLA_51256,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51256/scans/anat/resources/NIfTI/files/mprage.nii.gz,5561343
UCLA_51257,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51257/scans/anat/resources/NIfTI/files/mprage.nii.gz,4616838
UCLA_51258,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51258/scans/anat/resources/NIfTI/files/mprage.nii.gz,5134347
UCLA_51259,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51259/scans/anat/resources/NIfTI/files/mprage.nii.gz,5347604
UCLA_51260,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51260/scans/anat/resources/NIfTI/files/mprage.nii.gz,4877585
UCLA_51261,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51261/scans/anat/resources/NIfTI/files/mprage.nii.gz,5507377
UCLA_51262,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51262/scans/anat/resources/NIfTI/files/mprage.nii.gz,5207477
UCLA_51263,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51263/scans/anat/resources/NIfTI/files/mprage.nii.gz,7524459
UCLA_51264,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51264/scans/anat/resources/NIfTI/files/mprage.nii.gz,4803608
UCLA_51265,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51265/scans/anat/resources/NIfTI/files/mprage.nii.gz,5353110
UCLA_51266,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51266/scans/anat/resources/NIfTI/files/mprage.nii.gz,5207987
UCLA_51267,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51267/scans/anat/resources/NIfTI/files/mprage.nii.gz,5204812
UCLA_51268,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51268/scans/anat/resources/NIfTI/files/mprage.nii.gz,5447888
UCLA_51269,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51269/scans/anat/resources/NIfTI/files/mprage.nii.gz,5694170
UCLA_51270,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51270/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,720410
UCLA_51271,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51271/scans/anat/resources/NIfTI/files/mprage.nii.gz,5760938
UCLA_51272,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51272/scans/anat/resources/NIfTI/files/mprage.nii.gz,4774480
UCLA_51273,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51273/scans/anat/resources/NIfTI/files/mprage.nii.gz,5414194
UCLA_51274,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51274/scans/anat/resources/NIfTI/files/mprage.nii.gz,5237179
UCLA_51275,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51275/scans/anat/resources/NIfTI/files/mprage.nii.gz,4813015
UCLA_51276,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51276/scans/anat/resources/NIfTI/files/mprage.nii.gz,5758977
UCLA_51277,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51277/scans/anat/resources/NIfTI/files/mprage.nii.gz,5496025
UCLA_51278,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51278/scans/anat/resources/NIfTI/files/mprage.nii.gz,5216779
UCLA_51279,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51279/scans/anat/resources/NIfTI/files/mprage.nii.gz,5424173
UCLA_51280,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51280/scans/anat/resources/NIfTI/files/mprage.nii.gz,5171186
UCLA_51281,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51281/scans/anat/resources/NIfTI/files/mprage.nii.gz,5131046
UCLA_51282,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51282/scans/anat/resources/NIfTI/files/mprage.nii.gz,4722602
UCLA_51291,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51291/scans/anat/resources/NIfTI/files/mprage.nii.gz,5867554
UCLA_51292,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51292/scans/anat/resources/NIfTI/files/mprage.nii.gz,5202957
UCLA_51293,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51293/scans/anat/resources/NIfTI/files/mprage.nii.gz,4727204
UCLA_51294,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51294/scans/anat/resources/NIfTI/files/mprage.nii.gz,5656066
UCLA_51295,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51295/scans/anat/resources/NIfTI/files/mprage.nii.gz,5505240
UCLA_51296,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51296/scans/anat/resources/NIfTI/files/mprage.nii.gz,8649184
UCLA_51297,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51297/scans/anat/resources/NIfTI/files/mprage.nii.gz,7814105
UCLA_51298,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51298/scans/anat/resources/NIfTI/files/mprage.nii.gz,5956717
UCLA_51299,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51299/scans/anat/resources/NIfTI/files/mprage.nii.gz,5527886
UCLA_51300,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51300/scans/anat/resources/NIfTI/files/mprage.nii.gz,5572665
UCLA_51301,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51301/scans/anat/resources/NIfTI/files/mprage.nii.gz,5363315
UCLA_51302,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51302/scans/anat/resources/NIfTI/files/mprage.nii.gz,5667865
UCLA_51303,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51303/scans/anat/resources/NIfTI/files/mprage.nii.gz,5202092
UCLA_51304,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51304/scans/anat/resources/NIfTI/files/mprage.nii.gz,5883364
UCLA_51305,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51305/scans/anat/resources/NIfTI/files/mprage.nii.gz,5631338
UCLA_51306,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51306/scans/anat/resources/NIfTI/files/mprage.nii.gz,5362952
UCLA_51307,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51307/scans/anat/resources/NIfTI/files/mprage.nii.gz,5179178
UCLA_51308,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51308/scans/anat/resources/NIfTI/files/mprage.nii.gz,6048260
UCLA_51309,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51309/scans/anat/resources/NIfTI/files/mprage.nii.gz,4958148
UCLA_51310,UCLA,hires-unknown,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51310/scans/hires-unknown/resources/NIfTI/files/hires.nii.gz,706945
UCLA_51311,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51311/scans/anat/resources/NIfTI/files/mprage.nii.gz,4924034
UCLA_51312,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51312/scans/anat/resources/NIfTI/files/mprage.nii.gz,5656291
UCLA_51313,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51313/scans/anat/resources/NIfTI/files/mprage.nii.gz,5556163
UCLA_51314,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51314/scans/anat/resources/NIfTI/files/mprage.nii.gz,5534263
UCLA_51315,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51315/scans/anat/resources/NIfTI/files/mprage.nii.gz,5631019
UCLA_51316,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51316/scans/anat/resources/NIfTI/files/mprage.nii.gz,5753738
UCLA_51317,UCLA,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UCLA_51317/scans/anat/resources/NIfTI/files/mprage.nii.gz,5791154
UM_50272,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50272/scans/anat/resources/NIfTI/files/mprage.nii.gz,2950006
UM_50273,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50273/scans/anat/resources/NIfTI/files/mprage.nii.gz,3095126
UM_50274,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50274/scans/anat/resources/NIfTI/files/mprage.nii.gz,3225482
UM_50275,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50275/scans/anat/resources/NIfTI/files/mprage.nii.gz,2752563
UM_50276,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50276/scans/anat/resources/NIfTI/files/mprage.nii.gz,3046828
UM_50277,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50277/scans/anat/resources/NIfTI/files/mprage.nii.gz,2791218
UM_50278,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50278/scans/anat/resources/NIfTI/files/mprage.nii.gz,3300192
UM_50279,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50279/scans/anat/resources/NIfTI/files/mprage.nii.gz,3355995
UM_50280,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50280/scans/anat/resources/NIfTI/files/mprage.nii.gz,3320213
UM_50281,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50281/scans/anat/resources/NIfTI/files/mprage.nii.gz,3269867
UM_50282,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50282/scans/anat/resources/NIfTI/files/mprage.nii.gz,3667705
UM_50283,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50283/scans/anat/resources/NIfTI/files/mprage.nii.gz,2830769
UM_50284,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50284/scans/anat/resources/NIfTI/files/mprage.nii.gz,2613307
UM_50285,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50285/scans/anat/resources/NIfTI/files/mprage.nii.gz,2778596
UM_50286,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50286/scans/anat/resources/NIfTI/files/mprage.nii.gz,3356012
UM_50287,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50287/scans/anat/resources/NIfTI/files/mprage.nii.gz,3460842
UM_50288,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50288/scans/anat/resources/NIfTI/files/mprage.nii.gz,2786205
UM_50289,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50289/scans/anat/resources/NIfTI/files/mprage.nii.gz,2885421
UM_50290,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50290/scans/anat/resources/NIfTI/files/mprage.nii.gz,2991624
UM_50291,UM,anat,/Users/apple/PycharmProjects/HarmonIt/data/ABIDE/UM_50291/scans/anat/resources/NIfTI/files/mprage.nii.gz,2643564
